Flow Control Trainer (UT35A) -24-Mar-2025 15:45:47, , , , , , ,
Time,Time s,SP %,PV %,OP %,PB %,IT s,DT s
15:34:58,575,80,80.4,24.9,100,25,0
15:34:59,576,80,80.3,24.9,100,25,0
15:35:00,577,80,80,24.6,100,25,0
15:35:01,578,80,80.1,24.7,100,25,0
15:35:02,579,80,80.2,24.8,100,25,0
15:35:04,580,80,80.2,24.8,100,25,0
15:35:04,581,80,80.1,24.7,100,25,0
15:35:05,582,80,79.7,24.3,100,25,0
15:35:06,583,80,79.6,24.2,100,25,0
15:35:07,584,80,79.6,24.2,100,25,0
15:35:09,585,80,79.9,24.5,100,25,0
15:35:09,586,80,80.2,24.7,100,25,0
15:35:10,587,80,79.9,24.5,100,25,0
15:35:11,588,80,79.9,24.5,100,25,0
15:35:12,589,80,80.1,24.7,100,25,0
15:35:13,590,80,79.7,24.3,100,25,0
15:35:15,591,80,79.8,24.3,100,25,0
15:35:16,592,80,79.9,24.4,100,25,0
15:35:17,593,80,80.1,24.6,100,25,0
15:35:17,594,80,80.1,24.6,100,25,0
15:35:18,595,80,80,24.5,100,25,0
15:35:20,596,80,80,24.5,100,25,0
15:35:21,597,80,80.1,24.6,100,25,0
15:35:22,598,80,80.2,24.7,100,25,0
15:35:22,599,80,80.2,24.8,100,25,0
15:35:24,600,80,79.9,24.5,100,25,0
15:35:25,601,80,79.8,24.4,100,25,0
15:35:26,602,80,79.9,24.4,100,25,0
15:35:27,603,80,80.1,24.7,100,25,0
15:35:28,604,80,80.2,24.7,100,25,0
15:35:29,605,80,80.2,24.7,100,25,0
15:35:30,606,80,80.1,24.7,100,25,0
15:35:31,607,80,80.1,24.6,100,25,0
15:35:31,608,80,79.9,24.4,100,25,0
15:35:33,609,80,79.8,24.3,100,25,0
15:35:34,610,80,79.7,24.2,100,25,0
15:35:35,611,80,79.9,24.4,100,25,0
15:35:36,612,80,80.1,24.7,100,25,0
15:35:36,613,80,79.8,24.4,100,25,0
15:35:37,614,80,79.7,24.2,100,25,0
15:35:38,615,80,79.7,24.2,100,25,0
15:35:40,616,80,80.1,24.6,100,25,0
15:35:41,617,80,79.8,24.3,100,25,0
15:35:42,618,80,80,24.4,100,25,0
15:35:43,619,80,80.1,24.6,100,25,0
15:35:44,620,80,80.1,24.5,100,25,0
15:35:45,621,80,80.2,24.7,100,25,0
15:35:46,622,80,80.1,24.6,100,25,0
15:35:47,623,80,80,24.5,100,25,0
15:35:47,624,80,80,24.6,100,25,0
15:35:49,625,80,79.9,24.4,100,25,0
15:35:50,626,80,80.1,24.6,100,25,0
15:35:51,627,80,80.4,25,100,25,0
15:35:52,628,80,80.3,24.8,100,25,0
15:35:53,629,80,80,24.5,100,25,0
15:35:54,630,80,80.2,24.7,100,25,0
15:35:55,631,80,80,24.6,100,25,0
15:35:56,632,80,80.3,24.9,100,25,0
15:35:57,633,80,80.2,24.8,100,25,0
15:35:58,634,80,80.1,24.7,100,25,0
15:35:59,635,80,79.7,24.3,100,25,0
15:36:00,636,80,79.8,24.4,100,25,0
15:36:01,637,80,80,24.5,100,25,0
15:36:02,638,80,80.1,24.7,100,25,0
15:36:03,639,80,80.1,24.7,100,25,0
15:36:04,640,80,80.1,24.7,100,25,0
15:36:05,641,80,80.1,24.7,100,25,0
15:36:06,642,80,80,24.6,100,25,0
15:36:07,643,80,79.7,24.3,100,25,0
15:36:08,644,80,79.4,24,100,25,0
15:36:09,645,80,79.8,24.3,100,25,0
15:36:10,646,80,79.6,24.1,100,25,0
15:36:11,647,80,79.9,24.4,100,25,0
15:36:12,648,80,79.9,24.4,100,25,0
15:36:13,649,80,80.1,24.6,100,25,0
15:36:14,650,80,80,24.5,100,25,0
15:36:15,651,80,79.8,24.3,100,25,0
15:36:16,652,80,79.7,24.2,100,25,0
15:36:17,653,80,80,24.5,100,25,0
15:36:18,654,80,80,24.5,100,25,0
15:36:19,655,80,79.8,24.3,100,25,0
15:36:20,656,80,80,24.5,100,25,0
15:36:21,657,80,80,24.5,100,25,0
15:36:22,658,80,80.2,24.7,100,25,0
15:36:23,659,80,79.9,24.4,100,25,0
15:36:24,660,80,79.8,24.3,100,25,0
15:36:25,661,80,79.8,24.3,100,25,0
15:36:26,662,80,79.9,24.4,100,25,0
15:36:27,663,80,79.8,24.2,100,25,0
15:36:28,664,80,80,24.5,100,25,0
15:36:29,665,80,80.2,24.6,100,25,0
15:36:30,666,80,80,24.4,100,25,0
15:36:31,667,80,79.8,24.2,100,25,0
15:36:32,668,80,79.8,24.2,100,25,0
15:36:33,669,80,80,24.4,100,25,0
15:36:34,670,80,80.1,24.6,100,25,0
15:36:35,671,80,80.4,24.8,100,25,0
15:36:36,672,80,80.2,24.6,100,25,0
15:36:37,673,80,80.1,24.5,100,25,0
15:36:38,674,80,79.9,24.4,100,25,0
15:36:39,675,80,80.1,24.5,100,25,0
15:36:40,676,80,80.5,24.9,100,25,0
15:36:41,677,80,80.5,25,100,25,0
15:36:42,678,80,80.4,24.9,100,25,0
15:36:43,679,80,80.1,24.6,100,25,0
15:36:44,680,80,80.2,24.7,100,25,0
15:36:45,681,80,79.9,24.4,100,25,0
15:36:46,682,80,79.9,24.4,100,25,0
15:36:47,683,80,80.2,24.7,100,25,0
15:36:48,684,80,80.2,24.7,100,25,0
15:36:49,685,80,80.2,24.7,100,25,0
15:36:50,686,80,80.2,24.7,100,25,0
15:36:51,687,80,80.1,24.6,100,25,0
15:36:52,688,80,80.1,24.7,100,25,0
15:36:53,689,80,79.9,24.4,100,25,0
15:36:54,690,80,80.2,24.8,100,25,0
15:36:55,691,80,80.2,24.8,100,25,0
15:36:56,692,80,80.2,24.8,100,25,0
15:36:57,693,80,80,24.5,100,25,0
15:36:58,694,80,80,24.5,100,25,0
15:36:59,695,80,80,24.6,100,25,0
15:37:00,696,80,80.1,24.7,100,25,0
15:37:01,697,80,80,24.5,100,25,0
15:37:02,698,80,79.9,24.5,100,25,0
15:37:03,699,80,79.9,24.5,100,25,0
15:37:04,700,80,80,24.6,100,25,0
15:37:05,701,80,80,24.6,100,25,0
15:37:06,702,80,80.1,24.6,100,25,0
15:37:07,703,80,80.3,24.9,100,25,0
15:37:08,704,80,80.6,25.2,100,25,0
15:37:09,705,80,80.3,24.9,100,25,0
15:37:10,706,80,80.1,24.7,100,25,0
15:37:11,707,80,80.4,25,100,25,0
15:37:12,708,80,80.3,24.9,100,25,0
15:37:13,709,80,80,24.6,100,25,0
15:37:14,710,80,79.9,24.6,100,25,0
15:37:15,711,80,79.8,24.4,100,25,0
15:37:16,712,80,80.2,24.9,100,25,0
15:37:17,713,80,80.3,24.9,100,25,0
15:37:18,714,80,80.1,24.8,100,25,0
15:37:19,715,80,80.2,24.9,100,25,0
15:37:20,716,80,80.1,24.8,100,25,0
15:37:21,717,80,79.8,24.4,100,25,0
15:37:22,718,80,80,24.7,100,25,0
15:37:23,719,80,79.7,24.4,100,25,0
15:37:24,720,80,79.6,24.3,100,25,0
15:37:25,721,80,79.3,23.9,100,25,0
15:37:26,722,80,79.5,24.1,100,25,0
15:37:27,723,80,79.6,24.2,100,25,0
15:37:28,724,80,79.6,24.2,100,25,0
15:37:29,725,80,79.7,24.2,100,25,0
15:37:30,726,80,80,24.6,100,25,0
15:37:31,727,80,79.9,24.5,100,25,0
15:37:32,728,80,79.7,24.2,100,25,0
15:37:33,729,80,79.8,24.3,100,25,0
15:37:34,730,80,79.9,24.4,100,25,0
15:37:35,731,80,79.9,24.4,100,25,0
15:37:36,732,80,79.8,24.3,100,25,0
15:37:37,733,80,80.1,24.6,100,25,0
15:37:38,734,80,80,24.5,100,25,0
15:37:39,735,80,80.2,24.7,100,25,0
15:37:40,736,80,80.1,24.6,100,25,0
15:37:41,737,80,80.3,24.8,100,25,0
15:37:42,738,80,80.6,25.2,100,25,0
15:37:43,739,80,80.2,24.8,100,25,0
15:37:44,740,80,80,24.5,100,25,0
15:37:45,741,80,79.8,24.4,100,25,0
15:37:46,742,80,79.9,24.4,100,25,0
15:37:47,743,80,79.6,24.1,100,25,0
15:37:48,744,80,79.8,24.4,100,25,0
15:37:49,745,80,79.7,24.3,100,25,0
15:37:50,746,80,79.8,24.3,100,25,0
15:37:51,747,80,80.2,24.7,100,25,0
15:37:52,748,80,80.2,24.8,100,25,0
15:37:53,749,80,80.1,24.6,100,25,0
15:37:54,750,80,80,24.5,100,25,0
15:37:55,751,80,79.9,24.4,100,25,0
15:37:56,752,80,79.7,24.2,100,25,0
15:37:57,753,80,79.8,24.3,100,25,0
15:37:58,754,80,80,24.5,100,25,0
15:37:59,755,80,79.9,24.4,100,25,0
15:38:00,756,80,79.9,24.4,100,25,0
15:38:01,757,80,80,24.5,100,25,0
15:38:02,758,80,80,24.5,100,25,0
15:38:03,759,80,80.1,24.6,100,25,0
15:38:04,760,80,80.1,24.6,100,25,0
15:38:05,761,80,80,24.5,100,25,0
15:38:06,762,80,79.8,24.3,100,25,0
15:38:07,763,80,79.7,24.2,100,25,0
15:38:08,764,80,79.8,24.2,100,25,0
15:38:09,765,80,79.8,24.3,100,25,0
15:38:10,766,80,79.8,24.3,100,25,0
15:38:11,767,80,80,24.4,100,25,0
15:38:12,768,80,80.3,24.7,100,25,0
15:38:13,769,80,80.1,24.5,100,25,0
15:38:14,770,80,80.1,24.6,100,25,0
15:38:15,771,80,80.4,24.9,100,25,0
15:38:16,772,80,80,24.5,100,25,0
15:38:17,773,80,79.9,24.4,100,25,0
15:38:18,774,80,79.6,24,100,25,0
15:38:19,775,80,79.6,24.1,100,25,0
15:38:20,776,80,79.5,23.9,100,25,0
15:38:21,777,80,79.8,24.2,100,25,0
15:38:22,778,80,80,24.5,100,25,0
15:38:23,779,80,80,24.5,100,25,0
15:38:24,780,80,80.1,24.5,100,25,0
15:38:25,781,80,80,24.5,100,25,0
15:38:26,782,80,79.7,24.2,100,25,0
15:38:27,783,80,79.9,24.3,100,25,0
15:38:28,784,80,79.8,24.3,100,25,0
15:38:29,785,50,79.9,24.3,100,25,0
15:38:30,786,50,76.9,52.5,100,25,0
15:38:31,787,50,65.9,42.3,100,20,0
15:38:32,788,50,58.3,36.6,100,20,0
15:38:33,789,50,56.5,35.1,100,20,0
15:38:34,790,50,57.9,36.9,100,20,0
15:38:35,791,50,58.7,38.1,100,20,0
15:38:36,792,50,59.3,39.2,100,20,0
15:38:37,793,50,59.7,40,100,20,0
15:38:38,794,50,60,40.9,100,20,0
15:38:39,795,50,60.6,42,100,20,0
15:38:40,796,50,61.1,43,100,20,0
15:38:41,797,50,61,43.4,100,20,0
15:38:42,798,50,60.8,43.8,100,20,0
15:38:43,799,50,60.9,44.4,100,20,0
15:38:44,800,50,61,45,100,20,0
15:38:45,801,50,60.8,45.4,100,20,0
15:38:46,802,50,60.9,46,100,20,0
15:38:47,803,50,60.7,46.4,100,20,0
15:38:48,804,50,60.3,46.5,100,20,0
15:38:49,805,50,59.8,46.5,100,20,0
15:38:50,806,50,59.3,46.6,100,20,0
15:38:51,807,50,58.6,46.2,100,20,0
15:38:52,808,50,58.5,46.6,100,20,0
15:38:53,809,50,58.4,46.9,100,20,0
15:38:54,810,50,58.1,47,100,20,0
15:38:55,811,50,57.9,47.2,100,20,0
15:38:56,812,50,57.6,47.3,100,20,0
15:38:57,813,50,57.4,47.5,100,20,0
15:38:58,814,50,57.3,47.7,100,20,0
15:38:59,815,50,57.1,47.9,100,20,0
15:39:00,816,50,56.3,47.5,100,20,0
15:39:01,817,50,56.1,47.5,100,20,0
15:39:02,818,50,55.7,47.4,100,20,0
15:39:03,819,50,55.6,47.6,100,20,0
15:39:04,820,50,55.5,47.7,100,20,0
15:39:05,821,50,55.4,47.9,100,20,0
15:39:06,822,50,55.4,48.2,100,20,0
15:39:07,823,50,55.2,48.3,100,20,0
15:39:08,824,50,54.9,48.3,100,20,0
15:39:09,825,50,54.4,48,100,20,0
15:39:10,826,50,54.4,48.2,100,20,0
15:39:11,827,50,54.2,48.2,100,20,0
15:39:12,828,50,53.9,48.1,100,20,0
15:39:13,829,50,53.9,48.3,100,20,0
15:39:14,830,50,53.8,48.4,100,20,0
15:39:15,831,50,53.8,48.6,100,20,0
15:39:16,832,50,53.8,48.8,100,20,0
15:39:17,833,50,54.1,49.2,100,20,0
15:39:18,834,50,53.7,49.1,100,20,0
15:39:19,835,50,53.1,48.6,100,20,0
15:39:20,836,50,52.4,48.1,100,20,0
15:39:21,837,50,52.4,48.2,100,20,0
15:39:22,838,50,52.2,48.1,100,20,0
15:39:23,839,50,52,48,100,20,0
15:39:24,840,50,52,48.1,100,20,0
15:39:25,841,50,51.7,47.9,100,20,0
15:39:26,842,50,51.9,48.1,100,20,0
15:39:27,843,50,51.8,48.2,100,20,0
15:39:28,844,50,51.8,48.3,100,20,0
15:39:29,845,50,52.1,48.6,100,20,0
15:39:30,846,50,52.3,49,100,20,0
15:39:31,847,50,52.3,49.1,100,20,0
15:39:32,848,50,52.1,49,100,20,0
15:39:33,849,50,52.2,49.2,100,20,0
15:39:34,850,50,52.1,49.3,100,20,0
15:39:35,851,50,52.1,49.3,100,20,0
15:39:36,852,50,52,49.4,100,20,0
15:39:37,853,50,52,49.4,100,20,0
15:39:38,854,50,52.1,49.6,100,20,0
15:39:39,855,50,51.7,49.3,100,20,0
15:39:40,856,50,51.1,48.8,100,20,0
15:39:41,857,50,51,48.7,100,20,0
15:39:42,858,50,51.1,48.8,100,20,0
15:39:43,859,50,51.1,49,100,20,0
15:39:44,860,50,51.1,49,100,20,0
15:39:45,861,50,50.9,48.8,100,20,0
15:39:46,862,50,50.9,48.8,100,20,0
15:39:47,863,50,50.7,48.7,100,20,0
15:39:48,864,50,50.7,48.7,100,20,0
15:39:49,865,80,50.7,48.8,100,20,0
15:39:50,866,80,51.4,18.4,100,20,0
15:39:51,867,80,58.7,24.4,100,30,0
15:39:52,868,80,67,30.5,100,30,0
15:39:53,869,80,72.1,35.3,100,30,0
15:39:54,870,80,74.4,37.4,100,30,0
15:39:55,871,80,74.3,37.1,100,30,0
15:39:56,872,80,73.8,36.4,100,30,0
15:39:57,873,80,73.5,35.9,100,30,0
15:39:58,874,80,73.5,35.7,100,30,0
15:39:59,875,80,73.5,35.5,100,30,0
15:40:00,876,80,73.6,35.3,100,30,0
15:40:01,877,80,73.3,34.9,100,30,0
15:40:02,878,80,73.1,34.4,100,30,0
15:40:03,879,80,73.2,34.3,100,30,0
15:40:04,880,80,73.2,34.1,100,30,0
15:40:05,881,80,73.3,33.9,100,30,0
15:40:06,882,80,73.2,33.6,100,30,0
15:40:07,883,80,73.1,33.3,100,30,0
15:40:08,884,80,73.1,33,100,30,0
15:40:09,885,80,73.1,32.8,100,30,0
15:40:10,886,80,72.7,32.2,100,30,0
15:40:11,887,80,72.6,31.8,100,30,0
15:40:12,888,80,72.6,31.6,100,30,0
15:40:13,889,80,72.8,31.5,100,30,0
15:40:14,890,80,72.8,31.3,100,30,0
15:40:15,891,80,73,31.3,100,30,0
15:40:16,892,80,72.9,31,100,30,0
15:40:17,893,80,73.1,30.9,100,30,0
15:40:18,894,80,73.1,30.6,100,30,0
15:40:19,895,80,72.7,30.1,100,30,0
15:40:20,896,80,72.7,29.7,100,30,0
15:40:21,897,80,72.6,29.5,100,30,0
15:40:22,898,80,72.5,29.1,100,30,0
15:40:23,899,80,72.6,28.9,100,30,0
15:40:24,900,80,72.7,28.8,100,30,0
15:40:25,901,80,72.5,28.4,100,30,0
15:40:26,902,80,73,28.7,100,30,0
15:40:27,903,80,73,28.3,100,30,0
15:40:28,904,80,73.2,28.3,100,30,0
15:40:29,905,80,73.1,28.1,100,30,0
15:40:30,906,80,73,27.7,100,30,0
15:40:31,907,80,72.7,27.2,100,30,0
15:40:32,908,80,72.6,26.8,100,30,0
15:40:33,909,80,72.4,26.4,100,30,0
15:40:34,910,80,72.3,26,100,30,0
15:40:35,911,80,72.5,26,100,30,0
15:40:36,912,80,72.9,26.1,100,30,0
15:40:37,913,80,73.5,26.5,100,30,0
15:40:38,914,80,73.6,26.4,100,30,0
15:40:39,915,80,73.7,26.3,100,30,0
15:40:40,916,80,74.1,26.5,100,30,0
15:40:41,917,80,74.1,26.3,100,30,0
15:40:42,918,80,74.1,26.1,100,30,0
15:40:43,919,80,74.3,26.1,100,30,0
15:40:44,920,80,74.3,25.9,100,30,0
15:40:45,921,80,74.2,25.6,100,30,0
15:40:46,922,80,73.8,25,100,30,0
15:40:47,923,80,74.3,25.3,100,30,0
15:40:48,924,80,74.8,25.6,100,30,0
15:40:49,925,80,74.9,25.6,100,30,0
15:40:50,926,80,75.3,25.8,100,30,0
15:40:51,927,80,75.7,26,100,30,0
15:40:52,928,80,75.4,25.6,100,30,0
15:40:53,929,80,75.2,25.2,100,30,0
15:40:54,930,80,75.5,25.4,100,30,0
15:40:55,931,80,75.7,25.4,100,30,0
15:40:56,932,80,75.7,25.3,100,30,0
15:40:57,933,80,75.9,25.3,100,30,0
15:40:58,934,80,76.3,25.6,100,30,0
15:40:59,935,80,76.1,25.3,100,30,0
15:41:00,936,80,76.1,25.1,100,30,0
15:41:01,937,80,75.8,24.7,100,30,0
15:41:02,938,80,76,24.8,100,30,0
15:41:03,939,80,75.9,24.6,100,30,0
15:41:04,940,80,76.1,24.6,100,30,0
15:41:05,941,80,76.3,24.7,100,30,0
15:41:06,942,80,76.2,24.5,100,30,0
15:41:07,943,80,76.4,24.5,100,30,0
15:41:08,944,80,76.8,24.8,100,30,0
15:41:09,945,80,77.1,25,100,30,0
15:41:10,946,80,77.2,25,100,30,0
15:41:11,947,80,77,24.7,100,30,0
15:41:12,948,80,77.1,24.7,100,30,0
15:41:13,949,80,77,24.5,100,30,0
15:41:14,950,80,76.9,24.4,100,30,0
15:41:15,951,80,76.8,24.1,100,30,0
15:41:16,952,80,76.8,24.1,100,30,0
15:41:17,953,80,77,24.1,100,30,0
15:41:18,954,80,77.1,24.1,100,30,0
15:41:19,955,80,77.1,24,100,30,0
15:41:20,956,80,77.2,24,100,30,0
15:41:21,957,80,77.2,24,100,30,0
15:41:22,958,80,77.5,24.1,100,30,0
15:41:23,959,80,77.7,24.3,100,30,0
15:41:24,960,80,78,24.5,100,30,0
15:41:25,961,80,77.9,24.3,100,30,0
15:41:26,962,80,77.7,24,100,30,0
15:41:27,963,80,77.7,24,100,30,0
15:41:28,964,80,77.8,24,100,30,0
15:41:29,965,80,78,24.1,100,30,0
15:41:30,966,80,77.8,23.9,100,30,0
15:41:31,967,80,77.8,23.8,100,30,0
15:41:32,968,80,77.9,23.8,100,30,0
15:41:33,969,80,77.8,23.7,100,30,0
15:41:34,970,80,77.5,23.3,100,30,0
15:41:35,971,80,77.9,23.6,100,30,0
15:41:36,972,80,77.9,23.6,100,30,0
15:41:37,973,80,77.8,23.4,100,30,0
15:41:38,974,80,77.8,23.3,100,30,0
15:41:39,975,80,78,23.4,100,30,0
15:41:40,976,80,78.3,23.6,100,30,0
15:41:41,977,80,78.2,23.5,100,30,0
15:41:42,978,80,78.4,23.6,100,30,0
15:41:43,979,80,78.5,23.7,100,30,0
15:41:44,980,80,78.6,23.8,100,30,0
15:41:45,981,80,78.3,23.4,100,30,0
15:41:46,982,80,78.4,23.4,100,30,0
15:41:47,983,80,78.7,23.7,100,30,0
15:41:48,984,80,78.7,23.7,100,30,0
15:41:49,985,80,79,23.9,100,30,0
15:41:50,986,80,78.9,23.8,100,30,0
15:41:51,987,80,78.8,23.7,100,30,0
15:41:52,988,80,78.8,23.6,100,30,0
15:41:53,989,80,78.7,23.5,100,30,0
15:41:54,990,80,78.7,23.4,100,30,0
15:41:55,991,80,78.6,23.3,100,30,0
15:41:56,992,80,78.4,23,100,30,0
15:41:57,993,80,78.4,22.9,100,30,0
15:41:58,994,80,78.7,23.2,100,30,0
15:41:59,995,80,78.3,22.8,100,30,0
15:42:00,996,80,78.5,22.9,100,30,0
15:42:01,997,80,78.6,23,100,30,0
15:42:02,998,80,78.6,22.9,100,30,0
15:42:03,999,80,78.7,23,100,30,0
15:42:04,1000,80,78.7,22.9,100,30,0
15:42:05,1001,80,78.6,22.8,100,30,0
15:42:06,1002,80,78.9,23.1,100,30,0
15:42:07,1003,80,79,23.1,100,30,0
15:42:08,1004,80,78.8,22.9,100,30,0
15:42:09,1005,80,79.1,23.1,100,30,0
15:42:10,1006,80,79.4,23.4,100,30,0
15:42:11,1007,80,79.6,23.6,100,30,0
15:42:12,1008,80,79.9,23.8,100,30,0
15:42:13,1009,80,79.7,23.7,100,30,0
15:42:14,1010,80,79.6,23.6,100,30,0
15:42:15,1011,80,79.3,23.3,100,30,0
15:42:16,1012,80,79.2,23.1,100,30,0
15:42:17,1013,80,79.2,23.1,100,30,0
15:42:18,1014,80,79.1,22.9,100,30,0
15:42:19,1015,80,79.3,23.1,100,30,0
15:42:20,1016,80,79.3,23.1,100,30,0
15:42:21,1017,80,79.3,23.1,100,30,0
15:42:22,1018,80,79.1,22.8,100,30,0
15:42:23,1019,80,79.3,23,100,30,0
15:42:24,1020,80,79.3,23,100,30,0
15:42:25,1021,80,79.4,23.1,100,30,0
15:42:26,1022,80,79.3,23,100,30,0
15:42:27,1023,80,79.2,22.9,100,30,0
15:42:28,1024,80,79.4,23,100,30,0
15:42:29,1025,80,79.4,23,100,30,0
15:42:30,1026,80,79.5,23,100,30,0
15:42:31,1027,80,79.6,23.2,100,30,0
15:42:32,1028,80,79.6,23.1,100,30,0
15:42:33,1029,80,79.4,23,100,30,0
15:42:34,1030,80,79.4,22.9,100,30,0
15:42:35,1031,80,79.2,22.7,100,30,0
15:42:36,1032,80,79.2,22.6,100,30,0
15:42:37,1033,80,79.4,22.9,100,30,0
15:42:38,1034,80,79.3,22.7,100,30,0
15:42:39,1035,80,79.3,22.7,100,30,0
15:42:40,1036,80,79.1,22.5,100,30,0
15:42:41,1037,80,79.4,22.7,100,30,0
15:42:42,1038,80,79.4,22.8,100,30,0
15:42:43,1039,80,79.6,22.9,100,30,0
15:42:44,1040,80,79.6,22.8,100,30,0
15:42:45,1041,80,79.6,22.9,100,30,0
15:42:46,1042,80,79.5,22.8,100,30,0
15:42:47,1043,80,79.5,22.7,100,30,0
15:42:48,1044,80,79.4,22.6,100,30,0
15:42:49,1045,80,79.5,22.7,100,30,0
15:42:50,1046,80,79.8,23,100,30,0
15:42:51,1047,80,80,23.2,100,30,0
15:42:52,1048,80,80,23.2,100,30,0
15:42:53,1049,80,80,23.2,100,30,0
15:42:54,1050,80,79.8,23,100,30,0
15:42:55,1051,80,79.3,22.5,100,30,0
15:42:56,1052,80,79.3,22.5,100,30,0
15:42:57,1053,80,79.2,22.3,100,30,0
15:42:58,1054,80,79.3,22.4,100,30,0
15:42:59,1055,80,79.4,22.5,100,30,0
15:43:00,1056,80,79.3,22.4,100,30,0
15:43:02,1057,80,79.4,22.5,100,30,0
15:43:02,1058,80,79.4,22.4,100,30,0
15:43:03,1059,80,79.1,22.1,100,30,0
15:43:04,1060,80,79.1,22,100,30,0
15:43:05,1061,80,78.8,21.8,100,30,0
15:43:06,1062,80,79.2,22.1,100,30,0
15:43:07,1063,80,79.3,22.2,100,30,0
15:43:08,1064,80,79.3,22.2,100,30,0
15:43:09,1065,80,79.2,22,100,30,0
15:43:10,1066,80,79.2,22,100,30,0
15:43:11,1067,80,79.3,22.1,100,30,0
15:43:12,1068,80,79.2,22,100,30,0
15:43:13,1069,80,79.6,22.3,100,30,0
15:43:14,1070,80,79.5,22.2,100,30,0
15:43:15,1071,80,79.5,22.2,100,30,0
15:43:16,1072,80,79.6,22.3,100,30,0
15:43:17,1073,80,79.7,22.4,100,30,0
15:43:18,1074,80,79.6,22.3,100,30,0
15:43:19,1075,80,80,22.7,100,30,0
15:43:20,1076,80,80,22.6,100,30,0
15:43:21,1077,80,79.9,22.6,100,30,0
15:43:22,1078,80,79.9,22.6,100,30,0
15:43:23,1079,80,80,22.7,100,30,0
15:43:24,1080,80,80,22.7,100,30,0
15:43:25,1081,80,80,22.6,100,30,0
15:43:26,1082,80,79.8,22.4,100,30,0
15:43:27,1083,80,79.7,22.3,100,30,0
15:43:28,1084,80,79.8,22.4,100,30,0
15:43:29,1085,80,80.1,22.7,100,30,0
15:43:30,1086,80,79.7,22.4,100,30,0
15:43:31,1087,80,79.9,22.5,100,30,0
15:43:32,1088,80,80.1,22.7,100,30,0
15:43:33,1089,80,80.2,22.8,100,30,0
15:43:34,1090,80,79.8,22.5,100,30,0
15:43:35,1091,80,79.7,22.3,100,30,0
15:43:36,1092,80,79.7,22.3,100,30,0
15:43:37,1093,80,80.1,22.7,100,30,0
15:43:39,1094,80,80.3,22.9,100,30,0
15:43:40,1095,80,80.5,23.1,100,30,0
15:43:40,1096,80,81.1,23.7,100,30,0
15:43:42,1097,80,81.3,23.9,100,30,0
15:43:43,1098,80,81.3,24.1,100,30,0
15:43:43,1099,80,81,23.7,100,30,0
15:43:44,1100,80,80.9,23.6,100,30,0
15:43:46,1101,80,80.7,23.6,100,30,0
15:43:47,1102,80,80.8,23.6,100,30,0
15:43:48,1103,80,80.9,23.8,100,30,0
15:43:49,1104,80,80.7,23.6,100,30,0
15:43:50,1105,80,80.9,23.9,100,30,0
15:43:50,1106,80,80.8,23.8,100,30,0
15:43:52,1107,80,81,23.9,100,30,0
15:43:52,1108,80,81.3,24.3,100,30,0
15:43:53,1109,80,81.2,24.3,100,30,0
15:43:54,1110,80,81.1,24.2,100,30,0
15:43:55,1111,80,81.1,24.2,100,30,0
15:43:57,1112,80,81,24.1,100,30,0
15:43:58,1113,80,80.9,24.1,100,30,0
15:43:58,1114,80,80.9,24.1,100,30,0
15:43:59,1115,80,80.8,24.1,100,30,0
15:44:00,1116,80,80.8,24.1,100,30,0
15:44:02,1117,80,80.5,23.9,100,30,0
15:44:03,1118,80,80.3,23.6,100,30,0
15:44:03,1119,80,80.1,23.5,100,30,0
15:44:04,1120,80,80.3,23.7,100,30,0
15:44:05,1121,80,80.4,23.8,100,30,0
15:44:06,1122,80,80.7,24.1,100,30,0
15:44:08,1123,80,80.7,24.1,100,30,0
15:44:08,1124,80,80.9,24.4,100,30,0
15:44:10,1125,80,80.8,24.2,100,30,0
15:44:10,1126,80,80.7,24.1,100,30,0
15:44:11,1127,80,80.9,24.4,100,30,0
15:44:13,1128,80,80.8,24.3,100,30,0
15:44:14,1129,80,80.8,24.3,100,30,0
15:44:14,1130,80,80.9,24.5,100,30,0
15:44:16,1131,80,81,24.7,100,30,0
15:44:16,1132,80,81.2,24.8,100,30,0
15:44:18,1133,80,81.1,24.8,100,30,0
15:44:18,1134,80,81.1,24.8,100,30,0
15:44:19,1135,80,80.9,24.6,100,30,0
15:44:21,1136,80,80.9,24.7,100,30,0
15:44:21,1137,80,80.9,24.7,100,30,0
15:44:22,1138,80,81,24.9,100,30,0
15:44:24,1139,80,81.3,25.1,100,30,0
15:44:25,1140,80,81.3,25.2,100,30,0
15:44:26,1141,50,81.1,25,100,30,0
15:44:27,1142,50,78,52.9,100,30,0
15:44:28,1143,50,65.9,41.6,100,20,0
15:44:29,1144,50,58.2,35.8,100,20,0
15:44:30,1145,50,56.6,34.6,100,20,0
15:44:30,1146,50,58.2,36.5,100,20,0
15:44:32,1147,50,59.2,38,100,20,0
15:44:33,1148,50,60,39.3,100,20,0
15:44:34,1149,50,60.4,40.2,100,20,0
15:44:35,1150,50,60.5,40.8,100,20,0
15:44:36,1151,50,60.7,41.6,100,20,0
15:44:37,1152,50,60.8,42.2,100,20,0
15:44:38,1153,50,61,42.9,100,20,0
15:44:39,1154,50,61,43.4,100,20,0
15:44:40,1155,50,60.9,43.9,100,20,0
15:44:40,1156,50,61.1,44.6,100,20,0
15:44:42,1157,50,61.1,45.2,100,20,0
15:44:43,1158,50,61,45.7,100,20,0
